PlayerID,OwnerID,Year,PositionID,TeamID,WinningBid
1077,9,2019,8004,9033,$5.00 
1078,9,2019,8004,9010,$2.00 
1079,3,2019,8004,9005,$8.00 
1084,10,2019,8004,9010,$3.00 
1085,12,2019,8002,9009,$3.00 
1087,10,2019,8005,9028,$1.00 
1090,3,2019,8003,9022,$80.00 
1091,3,2019,8003,9014,$1.00 
1093,3,2019,8003,9023,$1.00 
1096,11,2019,8004,9031,$13.00 
1099,6,2019,8003,9020,$5.00 
1102,4,2019,8003,9001,$72.00 
1103,6,2019,8003,9006,$24.00 
1104,1,2019,8004,9030,$1.00 
1105,12,2019,8005,9008,$5.00 
1107,10,2019,8004,9015,$75.00 
1108,10,2019,8004,9017,$18.00 
1114,10,2019,8003,9033,$34.00 
1115,4,2019,8003,9034,$11.00 
1117,5,2019,8002,9015,$12.00 
1121,8,2019,8004,9016,$1.00 
1122,6,2019,8003,9004,$3.00 
1123,6,2019,8003,9002,$50.00 
1126,3,2019,8003,9033,$5.00 
1128,8,2019,8004,9030,$2.00 
1129,8,2019,8004,9012,$1.00 
1133,9,2019,8002,9024,$4.00 
1135,3,2019,8003,9015,$6.00 
1136,9,2019,8003,9012,$1.00 
1138,7,2019,8004,9031,$2.00 
1139,7,2019,8005,9016,$1.00 
1140,1,2019,8005,9025,$24.00 
1141,12,2019,8003,9009,$60.00 
1142,8,2019,8003,9004,$1.00 
1149,5,2019,8004,9014,$1.00 
1151,9,2019,8004,9025,$1.00 
1155,6,2019,8005,9005,$1.00 
1156,7,2019,8099,9020,$1.00 
1158,2,2019,8099,9018,$1.00 
1162,5,2019,8099,9015,$1.00 
1164,3,2019,8005,9005,$1.00 
1174,8,2019,8005,9016,$1.00 
1175,2,2019,8099,9017,$1.00 
1179,11,2019,8004,9014,$1.00 
1181,10,2019,8004,9031,$2.00 
1185,11,2019,8002,9032,$1.00 
1189,1,2019,8004,9029,$1.00 
1190,5,2019,8003,9023,$13.00 
1193,7,2019,8005,9024,$6.00 
1194,7,2019,8002,9020,$1.00 
1195,10,2019,8004,9008,$2.00 
1196,1,2019,8099,9030,$1.00 
1197,3,2019,8099,9021,$1.00 
1202,4,2019,8003,9029,$9.00 
1205,11,2019,8003,9031,$1.00 
1207,1,2019,8002,9031,$1.00 
1210,7,2019,8003,9007,$67.00 
1211,11,2019,8004,9004,$2.00 
1219,4,2019,8003,9028,$13.00 
1224,4,2019,8002,9004,$1.00 
1226,7,2019,8004,9030,$6.00 
1227,12,2019,8003,9027,$41.00 
1229,5,2019,8004,9029,$49.00 
1230,9,2019,8004,9023,$13.00 
1231,12,2019,8004,9002,$63.00 
1234,2,2019,8003,9019,$2.00 
1236,4,2019,8099,9003,$1.00 
1238,11,2019,8099,9015,$1.00 
1240,2,2019,8003,9021,$2.00 
1242,7,2019,8003,9008,$6.00 
1243,11,2019,8004,9019,$38.00 
1244,12,2019,8004,9015,$6.00 
1250,12,2019,8004,9015,$1.00 
1251,5,2019,8003,9001,$1.00 
1254,8,2019,8002,9022,$1.00 
1257,6,2019,8002,9001,$2.00 
1258,1,2019,8002,9003,$8.00 
1259,6,2019,8003,9015,$10.00 
1260,6,2019,8004,9001,$1.00 
1263,9,2019,8003,9026,$70.00 
1264,9,2019,8003,9017,$52.00 
1265,10,2019,8003,9018,$14.00 
1268,3,2019,8099,9020,$1.00 
1271,8,2019,8003,9020,$1.00 
1273,5,2019,8005,9003,$2.00 
1277,3,2019,8004,9014,$3.00 
1278,8,2019,8004,9003,$1.00 
1279,12,2019,8004,9031,$1.00 
1282,1,2019,8004,9011,$1.00 
1286,8,2019,8099,9011,$1.00 
1287,7,2019,8002,9002,$4.00 
1291,11,2019,8003,9019,$70.00 
1292,11,2019,8099,9021,$1.00 
1295,8,2019,8004,9009,$1.00 
1297,2,2019,8004,9024,$62.00 
1298,3,2019,8003,9022,$1.00 
1300,6,2019,8004,9032,$57.00 
1302,5,2019,8004,9019,$13.00 
1303,11,2019,8003,9028,$21.00 
1304,8,2019,8099,9022,$1.00 
1305,12,2019,8002,9006,$1.00 
1306,4,2019,8004,9023,$1.00 
1309,9,2019,8099,9023,$1.00 
1310,6,2019,8099,9024,$1.00 
1315,11,2019,8003,9016,$1.00 
1316,2,2019,8005,9032,$7.00 
1317,4,2019,8004,9008,$54.00 
1318,7,2019,8004,9016,$2.00 
1322,9,2019,8003,9032,$3.00 
1324,10,2019,8002,9019,$1.00 
1325,5,2019,8003,9010,$10.00 
1339,5,2019,8099,9031,$1.00 
1340,2,2019,8004,9026,$2.00 
1342,2,2019,8004,9020,$21.00 
1344,4,2019,8003,9032,$9.00 
1346,2,2019,8003,9010,$10.00 
1348,5,2019,8002,9030,$3.00 
1355,10,2019,8004,9018,$4.00 
1356,1,2019,8099,9031,$1.00 
1360,4,2019,8003,9023,$13.00 
1361,3,2019,8004,9022,$22.00 
1362,9,2019,8099,9023,$1.00 
1363,2,2019,8004,9025,$2.00 
1364,1,2019,8005,9011,$1.00 
1365,3,2019,8004,9016,$25.00 
1368,9,2019,8003,9006,$13.00 
1373,10,2019,8099,9033,$1.00 
1375,9,2019,8003,9031,$4.00 
1377,1,2019,8003,9020,$50.00 
1378,9,2019,8002,9023,$1.00 
1379,6,2019,8003,9009,$2.00 
1381,5,2019,8005,9018,$39.00 
1382,12,2019,8004,9024,$1.00 
1385,11,2019,8005,9006,$1.00 
1390,1,2019,8003,9026,$1.00 
1393,11,2019,8004,9030,$16.00 
1394,7,2019,8004,9018,$57.00 
1395,10,2019,8004,9027,$1.00 
1397,8,2019,8005,9029,$10.00 
1400,12,2019,8099,9024,$2.00 
1401,11,2019,8004,9015,$8.00 
1003,9,2020,8003,9014,$58.00 
1004,9,2020,8002,9014,$16.00 
1005,3,2020,8004,9022,$30.00 
1014,2,2020,8003,9022,$2.00 
1016,4,2020,8004,9014,$1.00 
1019,6,2020,8003,9024,$68.00 
1020,11,2020,8004,9009,$19.00 
1024,5,2020,8004,9006,$1.00 
1027,11,2020,8003,9034,$22.00 
1028,9,2020,8003,9019,$67.00 
1029,5,2020,8005,9008,$2.00 
1030,1,2020,8002,9008,$8.00 
1031,12,2020,8099,9003,$2.00 
1032,2,2020,8002,9029,$11.00 
1035,5,2020,8005,9009,$1.00 
1036,12,2020,8003,9028,$3.00 
1037,5,2020,8004,9015,$3.00 
1043,4,2020,8003,9034,$1.00 
1045,10,2020,8099,9004,$1.00 
1049,3,2020,8004,9002,$21.00 
1050,1,2020,8003,9020,$17.00 
1051,5,2020,8002,9023,$6.00 
1056,11,2020,8004,9009,$6.00 
1059,4,2020,8003,9001,$1.00 
1060,2,2020,8099,9006,$1.00 
1062,9,2020,8003,9030,$29.00 
1066,9,2020,8003,9017,$1.00 
1067,5,2020,8004,9001,$1.00 
1068,1,2020,8003,9005,$91.00 
1071,4,2020,8003,9018,$67.00 
1074,2,2020,8004,9020,$21.00 
1080,7,2020,8004,9017,$14.00 
1081,6,2020,8004,9005,$36.00 
1082,4,2020,8003,9011,$6.00 
1085,5,2020,8002,9009,$20.00 
1090,7,2020,8003,9022,$76.00 
1097,1,2020,8004,9025,$1.00 
1099,10,2020,8003,9020,$1.00 
1100,7,2020,8005,9027,$7.00 
1101,10,2020,8004,9014,$79.00 
1102,3,2020,8003,9015,$29.00 
1103,6,2020,8003,9006,$3.00 
1107,6,2020,8004,9001,$60.00 
1109,10,2020,8004,9031,$6.00 
1112,4,2020,8099,9010,$1.00 
1113,9,2020,8002,9027,$2.00 
1116,12,2020,8004,9028,$1.00 
1117,8,2020,8002,9015,$14.00 
1120,11,2020,8004,9021,$9.00 
1122,9,2020,8003,9004,$20.00 
1127,1,2020,8004,9029,$2.00 
1133,7,2020,8002,9024,$14.00 
1134,7,2020,8002,9010,$3.00 
1138,10,2020,8004,9024,$1.00 
1140,6,2020,8005,9025,$8.00 
1144,3,2020,8002,9017,$5.00 
1146,1,2020,8005,9031,$42.00 
1151,8,2020,8004,9025,$1.00 
1160,4,2020,8005,9002,$2.00 
1161,7,2020,8004,9027,$9.00 
1163,9,2020,8005,9019,$5.00 
1165,6,2020,8099,9016,$1.00 
1172,2,2020,8003,9003,$12.00 
1183,2,2020,8004,9028,$1.00 
1186,3,2020,8003,9029,$29.00 
1190,9,2020,8003,9023,$3.00 
1192,2,2020,8004,9026,$1.00 
1193,8,2020,8005,9024,$1.00 
1205,10,2020,8003,9031,$3.00 
1206,11,2020,8004,9010,$6.00 
1209,12,2020,8002,9007,$6.00 
1210,7,2020,8003,9007,$63.00 
1211,1,2020,8004,9004,$2.00 
1216,1,2020,8003,9016,$21.00 
1217,11,2020,8005,9033,$6.00 
1219,1,2020,8003,9028,$1.00 
1227,5,2020,8003,9027,$62.00 
1229,10,2020,8004,9029,$38.00 
1230,11,2020,8004,9023,$16.00 
1231,2,2020,8004,9002,$70.00 
1235,10,2020,8004,9022,$1.00 
1241,8,2020,8099,9018,$1.00 
1243,3,2020,8004,9019,$11.00 
1248,4,2020,8004,9011,$43.00 
1252,8,2020,8003,9011,$4.00 
1261,4,2020,8003,9024,$1.00 
1263,8,2020,8003,9018,$26.00 
1264,2,2020,8003,9032,$8.00 
1269,1,2020,8003,9021,$1.00 
1273,2,2020,8005,9003,$12.00 
1274,7,2020,8003,9012,$4.00 
1275,4,2020,8003,9016,$1.00 
1278,3,2020,8004,9003,$4.00 
1282,1,2020,8004,9011,$3.00 
1284,11,2020,8003,9021,$10.00 
1287,11,2020,8002,9002,$14.00 
1288,6,2020,8002,9020,$12.00 
1290,11,2020,8004,9018,$10.00 
1291,4,2020,8003,9010,$8.00 
1295,12,2020,8004,9009,$16.00 
1297,8,2020,8004,9024,$80.00 
1300,8,2020,8004,9032,$43.00 
1301,12,2020,8005,9021,$4.00 
1304,3,2020,8099,9022,$1.00 
1306,12,2020,8004,9023,$1.00 
1309,12,2020,8099,9023,$1.00 
1310,5,2020,8099,9024,$1.00 
1312,5,2020,8003,9008,$43.00 
1314,7,2020,8005,9010,$1.00 
1316,10,2020,8005,9032,$1.00 
1317,2,2020,8004,9008,$31.00 
1318,12,2020,8004,9016,$1.00 
1320,4,2020,8002,9018,$40.00 
1324,10,2020,8002,9012,$3.00 
1325,10,2020,8003,9010,$2.00 
1327,7,2020,8099,9029,$1.00 
1338,9,2020,8005,9032,$6.00 
1342,7,2020,8004,9020,$17.00 
1348,12,2020,8002,9030,$29.00 
1349,5,2020,8002,9021,$1.00 
1350,7,2020,8002,9033,$9.00 
1351,6,2020,8002,9026,$2.00 
1356,1,2020,8099,9031,$2.00 
1357,10,2020,8003,9025,$83.00 
1358,11,2020,8099,9030,$1.00 
1360,12,2020,8003,9023,$1.00 
1361,6,2020,8004,9004,$4.00 
1363,5,2020,8004,9025,$2.00 
1365,8,2020,8004,9016,$9.00 
1368,2,2020,8003,9006,$2.00 
1371,3,2020,8002,9005,$4.00 
1373,9,2020,8099,9033,$1.00 
1374,6,2020,8004,9034,$15.00 
1377,11,2020,8003,9002,$44.00 
1379,12,2020,8003,9009,$3.00 
1381,8,2020,8005,9018,$38.00 
1389,8,2020,8002,9021,$1.00 
1391,9,2020,8004,9007,$10.00 
1392,6,2020,8005,9020,$6.00 
1393,3,2020,8004,9030,$10.00 
1396,8,2020,8002,9019,$4.00 
1401,3,2020,8004,9015,$5.00 
1404,3,2020,8005,9028,$3.00 
1406,6,2020,8003,9004,$8.00 
1001,2,2021,8004,9033,$46.00 
1004,5,2021,8002,9014,$23.00 
1005,4,2021,8004,9022,$19.00 
1006,9,2021,8005,9024,$1.00 
1009,2,2021,8003,9014,$1.00 
1017,10,2021,8004,9006,$35.00 
1019,10,2021,8003,9024,$75.00 
1020,12,2021,8004,9009,$36.00 
1021,1,2021,8004,9011,$1.00 
1026,9,2021,8004,9012,$2.00 
1028,8,2021,8003,9019,$65.00 
1030,2,2021,8002,9008,$4.00 
1031,12,2021,8099,9003,$2.00 
1032,9,2021,8002,9029,$2.00 
1037,4,2021,8004,9015,$3.00 
1038,9,2021,8004,9031,$12.00 
1045,9,2021,8099,9004,$1.00 
1046,10,2021,8004,9018,$1.00 
1051,7,2021,8002,9005,$3.00 
1055,8,2021,8002,9016,$1.00 
1058,2,2021,8004,9029,$2.00 
1063,3,2021,8004,9032,$15.00 
1068,2,2021,8003,9005,$92.00 
1070,10,2021,8099,9008,$1.00 
1071,8,2021,8003,9018,$49.00 
1074,8,2021,8004,9020,$17.00 
1077,8,2021,8004,9026,$1.00 
1078,4,2021,8004,9010,$13.00 
1079,12,2021,8004,9034,$1.00 
1080,5,2021,8004,9017,$4.00 
1081,6,2021,8004,9005,$14.00 
1087,12,2021,8005,9028,$1.00 
1090,11,2021,8003,9022,$90.00 
1093,5,2021,8003,9023,$10.00 
1095,4,2021,8002,9025,$3.00 
1098,11,2021,8004,9006,$1.00 
1099,6,2021,8003,9020,$20.00 
1101,7,2021,8004,9014,$76.00 
1102,12,2021,8003,9015,$1.00 
1107,6,2021,8004,9001,$66.00 
1109,10,2021,8004,9031,$2.00 
1112,4,2021,8099,9010,$1.00 
1113,7,2021,8002,9027,$2.00 
1114,1,2021,8003,9033,$84.00 
1117,3,2021,8002,9015,$2.00 
1120,1,2021,8004,9021,$1.00 
1122,8,2021,8003,9004,$1.00 
1124,7,2021,8004,9028,$5.00 
1128,2,2021,8004,9030,$51.00 
1137,11,2021,8004,9026,$1.00 
1140,11,2021,8005,9025,$1.00 
1141,12,2021,8003,9009,$75.00 
1146,10,2021,8005,9031,$42.00 
1157,12,2021,8003,9003,$1.00 
1161,8,2021,8004,9012,$1.00 
1165,6,2021,8099,9016,$1.00 
1166,7,2021,8005,9022,$1.00 
1171,7,2021,8003,9034,$2.00 
1172,9,2021,8003,9003,$26.00 
1173,3,2021,8004,9007,$10.00 
1182,11,2021,8002,9028,$16.00 
1186,10,2021,8003,9001,$1.00 
1188,4,2021,8003,9017,$4.00 
1194,1,2021,8002,9011,$1.00 
1195,10,2021,8004,9008,$4.00 
1198,3,2021,8003,9010,$7.00 
1203,11,2021,8004,9021,$1.00 
1206,3,2021,8004,9010,$7.00 
1207,11,2021,8002,9031,$1.00 
1210,7,2021,8003,9007,$65.00 
1217,12,2021,8005,9023,$2.00 
1224,12,2021,8002,9004,$47.00 
1227,9,2021,8003,9027,$22.00 
1229,4,2021,8004,9029,$7.00 
1231,2,2021,8004,9033,$10.00 
1232,5,2021,8002,9006,$7.00 
1242,12,2021,8003,9008,$8.00 
1248,2,2021,8004,9025,$2.00 
1251,10,2021,8003,9027,$1.00 
1254,4,2021,8002,9022,$3.00 
1255,11,2021,8005,9002,$20.00 
1257,10,2021,8002,9001,$50.00 
1258,11,2021,8002,9003,$51.00 
1262,6,2021,8004,9017,$2.00 
1264,5,2021,8003,9032,$1.00 
1266,2,2021,8005,9034,$1.00 
1268,1,2021,8099,9020,$2.00 
1270,1,2021,8002,9023,$1.00 
1273,5,2021,8005,9003,$6.00 
1278,10,2021,8004,9003,$1.00 
1282,12,2021,8004,9017,$1.00 
1287,9,2021,8002,9002,$9.00 
1288,6,2021,8002,9020,$17.00 
1290,8,2021,8004,9018,$1.00 
1291,11,2021,8003,9010,$2.00 
1292,3,2021,8099,9021,$1.00 
1293,5,2021,8003,9026,$6.00 
1295,2,2021,8004,9009,$1.00 
1296,8,2021,8004,9016,$1.00 
1297,7,2021,8004,9024,$5.00 
1299,6,2021,8003,9002,$9.00 
1300,5,2021,8004,9032,$28.00 
1301,1,2021,8005,9021,$3.00 
1302,1,2021,8004,9019,$2.00 
1303,9,2021,8003,9028,$26.00 
1307,4,2021,8003,9029,$56.00 
1309,5,2021,8099,9023,$1.00 
1312,3,2021,8003,9008,$56.00 
1314,3,2021,8005,9010,$2.00 
1317,4,2021,8004,9020,$10.00 
1320,5,2021,8002,9018,$51.00 
1325,6,2021,8003,9021,$2.00 
1327,7,2021,8099,9029,$1.00 
1331,7,2021,8003,9031,$12.00 
1332,1,2021,8004,9014,$1.00 
1338,8,2021,8005,9032,$1.00 
1340,9,2021,8004,9005,$4.00 
1341,5,2021,8005,9014,$5.00 
1342,3,2021,8004,9020,$27.00 
1344,9,2021,8003,9032,$1.00 
1349,6,2021,8002,9034,$8.00 
1350,7,2021,8002,9033,$8.00 
1351,8,2021,8002,9005,$1.00 
1356,11,2021,8099,9031,$2.00 
1357,1,2021,8003,9025,$68.00 
1364,6,2021,8005,9011,$7.00 
1365,10,2021,8004,9016,$1.00 
1366,8,2021,8099,9032,$1.00 
1369,12,2021,8002,9024,$1.00 
1372,3,2021,8004,9007,$5.00 
1378,1,2021,8002,9032,$14.00 
1379,12,2021,8003,9009,$1.00 
1380,3,2021,8003,9017,$25.00 
1384,4,2021,8002,9017,$8.00 
1386,7,2021,8002,9031,$4.00 
1387,9,2021,8003,9031,$5.00 
1391,6,2021,8004,9007,$4.00 
1392,4,2021,8005,9020,$5.00 
1394,5,2021,8004,9018,$66.00 
1398,2,2021,8099,9034,$1.00 
1401,3,2021,8004,9021,$2.00 
1402,11,2021,8003,9020,$1.00 
1404,1,2021,8005,9001,$1.00 
1405,6,2021,8002,9026,$6.00 
1406,2,2021,8003,9004,$2.00 
1001,5,2022,8004,9028,$39.00 
1003,9,2022,8003,9014,$55.00 
1004,9,2022,8002,9014,$21.00 
1005,3,2022,8004,9022,$8.00 
1009,2,2022,8003,9014,$7.00 
1010,11,2022,8005,9010,$1.00 
1014,2,2022,8003,9022,$1.00 
1016,5,2022,8004,9014,$5.00 
1017,5,2022,8004,9020,$17.00 
1019,7,2022,8003,9024,$59.00 
1020,1,2022,8004,9008,$12.00 
1027,5,2022,8003,9034,$13.00 
1028,1,2022,8003,9019,$81.00 
1037,3,2022,8004,9015,$18.00 
1038,10,2022,8004,9031,$14.00 
1039,4,2022,8003,9026,$25.00 
1041,2,2022,8003,9034,$1.00 
1045,4,2022,8099,9004,$1.00 
1055,11,2022,8002,9034,$1.00 
1056,6,2022,8004,9009,$52.00 
1058,11,2022,8004,9006,$1.00 
1059,9,2022,8003,9010,$13.00 
1063,7,2022,8004,9032,$10.00 
1065,6,2022,8004,9024,$1.00 
1067,7,2022,8004,9017,$2.00 
1068,6,2022,8003,9031,$85.00 
1071,9,2022,8003,9018,$7.00 
1073,4,2022,8005,9006,$1.00 
1075,4,2022,8003,9002,$2.00 
1078,3,2022,8004,9010,$21.00 
1080,12,2022,8004,9011,$1.00 
1081,9,2022,8004,9005,$23.00 
1082,12,2022,8003,9011,$57.00 
1085,6,2022,8002,9009,$22.00 
1086,12,2022,8099,9009,$1.00 
1087,7,2022,8005,9028,$1.00 
1089,7,2022,8005,9009,$8.00 
1090,11,2022,8003,9022,$68.00 
1092,7,2022,8003,9015,$9.00 
1093,1,2022,8003,9023,$1.00 
1095,11,2022,8002,9025,$4.00 
1099,8,2022,8003,9012,$1.00 
1100,8,2022,8005,9027,$21.00 
1101,2,2022,8004,9027,$61.00 
1103,6,2022,8003,9006,$12.00 
1107,3,2022,8004,9001,$5.00 
1114,11,2022,8003,9033,$71.00 
1117,1,2022,8002,9008,$1.00 
1120,8,2022,8004,9023,$1.00 
1122,11,2022,8003,9004,$2.00 
1124,3,2022,8004,9028,$3.00 
1127,7,2022,8004,9029,$20.00 
1128,4,2022,8004,9030,$9.00 
1132,6,2022,8004,9002,$10.00 
1137,9,2022,8004,9026,$4.00 
1141,3,2022,8003,9009,$29.00 
1143,11,2022,8004,9004,$1.00 
1145,12,2022,8004,9026,$1.00 
1146,3,2022,8005,9031,$19.00 
1147,5,2022,8004,9029,$4.00 
1153,8,2022,8099,9014,$1.00 
1157,12,2022,8003,9003,$1.00 
1163,8,2022,8005,9023,$1.00 
1165,6,2022,8099,9016,$1.00 
1166,10,2022,8005,9022,$1.00 
1169,1,2022,8003,9019,$1.00 
1170,2,2022,8003,9018,$1.00 
1172,5,2022,8003,9003,$15.00 
1180,11,2022,8004,9023,$5.00 
1182,2,2022,8002,9028,$33.00 
